p5,p6,matrix_size_x,matrix_size_y,p2,p1,p8,p7,p3,p4,performance
4,8,2380,1436,170,24,88,64,25,12,0.0244213
30,13,1335,4739,169,131,52,74,17,30,0.0204465
26,30,2550,2067,185,166,68,90,15,17,0.035039
9,1,3281,4694,239,168,81,44,5,13,0.0608694
27,8,3404,4197,255,110,18,39,14,9,0.0555165
31,32,2950,2726,222,242,47,6,24,28,0.0526689
17,26,1297,2517,123,87,17,82,22,11,0.0168202
30,10,1049,3011,187,129,55,38,13,21,0.0144484
18,4,4511,1598,48,75,83,5,1,16,0.0265833
8,1,4517,1557,5,219,75,38,18,17,0.0321124
31,21,2315,2438,65,116,24,38,8,25,0.052571
25,17,4270,2929,194,186,76,1,2,20,0.0553249
31,4,1317,3294,247,250,18,10,12,14,0.020454
23,20,4804,1209,218,56,83,69,26,29,0.0271773
27,26,2086,1046,254,28,5,59,10,13,0.0178233
6,1,3175,4158,143,209,90,80,13,10,0.0623188
26,22,2051,2275,110,237,24,33,20,25,0.0384765
23,7,4409,4089,54,9,53,69,24,12,0.686904
31,17,4242,1168,80,83,80,8,13,27,0.0231258
9,12,4664,3896,96,88,21,61,4,6,0.0505208
28,28,1242,1481,129,36,51,65,11,25,0.0240178
31,12,1557,4636,91,133,68,39,16,26,0.0201553
16,27,2684,2269,219,73,42,16,19,13,0.0420243
2,18,3040,4024,91,45,40,70,13,29,0.0581463
6,3,1632,1857,220,167,79,37,12,10,0.0295036
5,8,3850,4075,63,161,55,36,1,14,0.0798109
16,19,1074,4601,187,88,18,40,6,0,0.0156515
13,4,1218,4221,21,149,46,7,4,31,0.0160368
2,32,4067,3398,188,16,26,33,19,23,0.410096
18,24,4826,3276,217,165,7,29,18,25,0.0676433
18,30,4922,3199,22,205,27,17,16,3,0.06252
6,30,1197,4371,224,82,7,46,13,1,0.0186571
2,10,2633,3556,47,41,34,37,25,4,0.0633698
9,31,2507,4409,224,109,52,88,26,15,0.0444092
16,26,2029,4121,35,78,11,73,21,0,0.0268353
16,26,4334,1447,90,195,20,18,21,14,0.0313088
17,2,4527,3909,107,10,61,51,9,26,0.215083
22,30,3478,3315,241,95,31,91,15,17,0.0489864
20,31,1895,3447,218,148,6,17,27,1,0.0316996
25,25,2788,1998,32,241,47,38,28,24,0.0364204
15,21,3266,4502,222,52,42,51,9,21,0.0520478
6,11,2411,2693,220,147,56,57,24,17,0.041842
27,21,1599,4618,184,171,85,54,22,26,0.0233347
31,13,3012,2804,86,114,21,9,20,14,0.0573527
4,18,1321,3632,140,124,44,59,21,19,0.0210954
29,21,4486,4629,213,44,12,14,19,11,0.214297
2,10,2910,3621,133,46,39,34,25,23,0.0972558
15,9,1851,3728,176,247,43,40,3,16,0.0309776
31,16,3835,3235,237,162,60,21,26,24,0.0663075
9,11,3082,4582,97,234,5,66,2,13,0.0486855
24,21,4236,4980,194,72,78,21,12,15,0.0806484
18,12,1672,2687,42,211,30,8,13,30,0.0280454
2,23,3556,3002,111,216,68,86,2,7,0.0918605
17,27,4885,1926,40,12,70,7,12,16,0.0883311
6,22,1788,2854,160,193,73,57,5,12,0.0287632
10,19,4859,1676,83,242,33,48,11,20,0.0402954
4,30,2367,3189,86,216,68,95,30,27,0.0432721
12,6,1038,3284,14,42,64,6,15,5,0.0133805
8,13,2706,1185,129,203,27,33,12,24,0.0230569
19,18,2002,1773,44,205,49,89,20,7,0.0293173
7,8,2950,4894,179,205,33,86,14,21,0.054864
17,8,2502,4952,166,62,37,33,17,6,0.0442023
31,6,4870,1182,37,173,65,32,2,7,0.154793
4,11,1565,4949,180,74,96,33,27,11,0.0265171
8,3,1948,3988,240,139,69,69,20,17,0.0343134
18,12,1880,1629,139,240,2,11,13,20,0.0276186
29,29,2475,3303,124,119,60,67,26,27,0.0362137
10,16,2101,1938,57,83,68,53,16,13,0.0347419
17,14,2008,4877,106,128,91,16,2,2,0.0290554
10,3,1502,2155,19,197,19,29,21,30,0.0247706
29,12,4587,4124,152,155,66,55,16,11,0.0708496
9,16,4990,2229,7,129,61,87,32,2,0.0372049
18,1,4331,2864,39,203,87,10,30,24,0.0644045
2,24,2533,1499,66,55,35,38,23,22,0.0272042
6,8,3957,3500,85,96,7,23,32,5,0.0740436
16,27,4890,4496,199,66,65,55,25,2,0.0958937
30,18,4828,1063,26,230,77,35,25,16,0.123506
13,22,1753,4813,208,240,46,11,27,17,0.0346314
31,26,2432,2648,162,198,10,18,9,18,0.0358037
18,23,3432,3755,142,226,2,18,11,26,0.0680326
28,23,3537,4520,227,187,7,56,3,23,0.0548114
21,11,3284,2983,173,142,31,29,15,15,0.0446453
5,9,2311,2864,234,182,67,23,20,26,0.0439412
7,5,3998,2654,212,159,63,78,4,7,0.0555269
18,24,2798,4371,192,28,35,30,21,20,0.148219
13,15,3874,1822,152,23,29,92,5,28,0.0296988
19,25,4200,4360,43,129,33,79,2,13,0.0535941
28,10,3825,1987,115,47,67,39,16,27,0.0354455
10,19,4629,4728,192,193,57,11,12,1,0.085583
21,11,1519,2525,223,154,48,81,29,29,0.0223312
28,29,1573,1154,36,129,94,53,4,8,0.0169336
29,19,4248,1583,7,67,45,69,25,5,0.0296138
25,11,2039,1523,220,210,19,71,7,16,0.0328605
7,30,1133,3105,186,57,9,49,18,11,0.0147009
31,5,3632,2661,219,226,93,79,26,25,0.0484423
28,1,4851,3643,251,181,68,14,28,21,0.0834063
17,31,3268,2937,23,169,86,35,17,19,0.0471871
25,15,3546,3288,14,163,57,96,6,14,0.0436744
14,4,1724,1842,247,184,65,91,25,8,0.0284697
22,23,1687,3724,28,33,95,80,24,10,0.0362972
29,30,3908,4734,151,217,85,61,29,26,0.0678176
24,9,4258,1349,126,115,48,49,3,23,0.0254897
30,3,2101,1599,216,205,59,10,29,22,0.0294332
27,13,4927,1841,56,151,64,61,25,8,0.0328715
25,10,1525,3748,89,10,63,91,3,28,0.0165914
31,20,4194,4841,33,27,10,42,28,14,0.614965
20,17,2450,4297,112,64,24,84,27,20,0.0625457
6,27,4808,4108,44,152,43,95,13,0,0.0704502
25,28,1951,2422,132,127,35,25,7,3,0.0470935
4,16,2774,4138,81,121,61,55,11,25,0.0455687
25,5,1143,1434,206,163,42,57,20,23,0.0169514
8,13,1122,2416,75,118,42,4,31,27,0.0170699
6,4,1082,1787,133,76,93,59,11,23,0.0125464
14,12,4834,2811,65,142,28,25,12,11,0.0450222
23,6,3251,1873,172,78,61,72,16,15,0.0314253
10,15,3985,1717,144,108,91,24,28,15,0.0342275
10,1,1330,1196,25,185,98,4,7,7,0.0162944
2,30,1999,3921,76,216,33,73,23,0,0.0435742
11,28,4674,1361,23,106,88,30,28,8,0.0260973
9,14,4037,4632,54,96,50,22,13,19,0.0677737
13,25,2210,3537,34,112,10,27,26,30,0.0401532
2,27,4941,4385,240,13,31,66,26,7,0.67637
1,28,3345,1164,213,104,26,44,23,2,0.0334003
4,10,4867,1934,164,244,59,48,21,10,0.0617053
20,22,3378,3697,24,144,8,61,22,21,0.0511757
19,14,1602,2524,152,246,97,30,5,10,0.0261645
28,2,2981,2707,1,60,32,97,21,25,0.0548304
30,18,2957,2451,219,150,85,53,21,10,0.0397758
17,20,4992,2302,167,81,67,12,6,22,0.0445107
29,3,2483,2816,44,76,18,49,30,24,0.0426983
3,22,2057,3401,155,213,18,10,28,13,0.043097
16,10,2290,1241,211,15,4,88,15,25,0.0288509
26,25,1744,3115,247,175,37,20,1,2,0.0305373
4,19,2225,1233,38,53,91,49,23,29,0.0171719
9,21,4614,3861,161,222,15,77,29,20,0.0783862
7,2,3294,4808,72,243,40,22,20,19,0.0658455
5,29,3278,4940,50,123,87,70,25,9,0.0554916
11,18,1858,1823,3,118,88,50,24,4,0.0269415
9,4,3811,1334,161,33,24,49,15,16,0.0262145
27,1,3623,4579,11,131,96,16,29,21,0.101688
23,16,3890,2108,57,8,34,75,17,17,0.223722
2,29,2620,4011,206,177,42,21,11,8,0.0689519
12,5,1165,1180,229,88,93,37,25,23,0.0173916
15,6,1351,2565,188,121,82,78,23,7,0.0184912
29,27,4227,3070,55,242,29,57,15,12,0.0511163
27,20,1111,4922,51,121,73,15,7,26,0.0145753
27,5,4251,3264,50,168,49,84,11,25,0.0482835
18,21,1567,2477,179,109,76,86,29,25,0.0276286
18,1,2118,1766,5,113,96,7,6,3,0.0331547
28,0,3250,1468,250,205,64,92,18,11,0.0375995
32,10,1647,4469,42,128,72,83,19,16,0.0237988
24,18,1048,4433,232,162,86,20,13,28,0.0132212
23,3,1577,2674,232,155,70,46,12,5,0.0235639
19,24,3512,4954,123,130,84,73,15,30,0.0522209
29,5,4144,1348,139,115,47,59,11,22,0.0241224
23,15,2427,1973,222,66,72,3,7,4,0.0468382
15,16,3578,4073,116,113,14,49,30,24,0.0776942
4,29,1202,4490,218,134,68,38,20,4,0.0199108
13,19,4860,1488,217,211,10,78,24,26,0.0346336
5,6,3383,2228,89,23,89,20,12,23,0.036523
20,29,1491,2672,2,129,63,56,3,20,0.016108
4,28,1559,3872,153,24,98,25,25,25,0.0231353
6,14,1508,4186,240,63,26,92,1,2,0.0216925
24,20,2137,2475,163,170,90,90,5,2,0.0557265
2,5,2923,1769,174,164,88,86,22,8,0.0587453
23,32,3830,3801,7,88,69,24,20,12,0.0837471
7,3,2644,3818,137,30,82,39,19,12,0.0396784
20,1,2477,2562,134,162,16,60,28,30,0.0379983
22,19,3544,1660,94,118,87,28,12,28,0.0278939
31,6,3033,3676,5,251,7,86,16,18,0.0428845
8,2,1463,1678,30,83,7,61,7,3,0.014657
21,21,3966,4810,88,196,70,51,26,8,0.0789493
12,3,3842,1800,111,24,19,80,3,12,0.0269413
24,20,3016,2578,34,43,52,25,15,8,0.0580368
31,10,4971,3071,169,103,67,51,7,24,0.0526717
14,2,2652,2922,220,128,78,45,5,27,0.0445817
10,13,3918,2751,59,142,14,38,31,32,0.0501383
6,32,2292,4280,68,222,14,51,28,19,0.0360066
15,14,2633,4962,15,208,57,83,22,28,0.0399233
17,27,4355,3288,143,144,29,27,13,22,0.0624702
23,26,4040,3786,94,80,53,56,10,7,0.0491771
5,24,1362,2199,105,56,20,8,12,6,0.0177061
5,3,2936,4413,195,66,17,33,18,10,0.0645101
12,13,4260,4970,220,248,87,3,16,28,0.114452
28,30,4289,1999,86,158,20,19,11,30,0.0379025
11,10,3921,4419,61,94,26,12,8,23,0.0733091
30,13,2814,2898,206,251,68,44,22,0,0.0473006
21,23,4713,4280,113,243,8,61,30,29,0.085321
7,9,2637,1596,245,43,42,17,19,24,0.0307907
25,23,3405,4022,195,149,36,27,10,5,0.0521412
11,8,1297,1948,211,202,65,45,17,19,0.0186746
29,29,3825,3100,102,239,90,7,27,11,0.0720997
21,20,4304,1543,180,113,72,24,21,30,0.0329203
27,8,1399,1310,216,126,97,70,29,28,0.0188198
4,29,4421,3285,209,115,45,79,24,10,0.0778435
22,11,4161,1731,228,97,84,25,3,4,0.0370186
17,1,1150,4171,66,122,83,76,19,19,0.0149098
26,22,3852,3693,19,159,91,30,11,28,0.0670931
20,22,4416,1825,148,78,15,29,26,19,0.0417533
31,12,4241,2429,18,254,54,24,21,8,0.0479524
4,4,1848,4763,55,82,55,58,25,18,0.024685
9,24,2367,1194,191,137,12,2,21,26,0.0232382
10,27,2582,4002,23,217,90,1,27,18,0.0546812
6,21,2828,1212,166,204,67,59,1,29,0.0329909
26,26,2965,1820,50,51,24,79,17,22,0.0288131
23,9,2960,4610,195,55,56,6,28,4,0.0624792
10,21,1228,4324,195,197,57,62,27,27,0.020155
9,23,3950,3375,31,50,19,22,15,8,0.0862361
22,32,4083,2023,40,13,83,58,2,29,0.0334215
18,12,3544,2618,51,65,51,11,19,22,0.0642685
25,14,4623,3157,238,151,82,94,20,11,0.0603924
18,21,3483,3049,215,130,62,8,6,25,0.0565533
15,17,3232,2430,220,221,99,63,28,19,0.0512114
31,14,2126,3124,1,181,51,71,12,10,0.0260145
32,9,3955,1676,180,53,80,14,15,30,0.0359098
14,13,4113,4837,18,10,93,54,6,7,0.137356
4,15,4495,3261,189,128,19,15,17,32,0.0803674
15,14,3463,2928,93,182,29,48,22,11,0.0498116
6,28,1949,2975,192,28,97,89,23,22,0.029561
11,17,3138,4636,108,111,40,10,8,16,0.0562286
20,12,1312,1764,124,129,80,71,7,32,0.0172976
27,16,1377,1900,185,121,28,64,13,5,0.0167976
31,5,3667,3795,53,208,76,4,7,6,0.05407
3,0,2047,1968,196,99,61,70,29,21,0.0349123
12,2,1478,2201,249,116,97,32,27,24,0.0210148
19,8,2312,4358,1,134,41,40,18,5,0.0299083
21,31,4042,2897,95,59,21,22,15,14,0.0705174
7,21,3074,4719,237,214,71,33,26,17,0.0692754
5,13,1762,2043,82,59,39,11,9,5,0.0339512
21,12,3816,2508,45,89,93,58,5,26,0.034172
31,7,1926,3046,27,103,5,15,9,9,0.0234085
7,7,2895,3530,231,69,71,90,21,10,0.050547
9,16,3043,4293,239,54,71,91,12,17,0.051888
11,16,3154,2921,16,238,65,77,30,29,0.0488959
11,31,2248,3989,132,224,92,72,18,8,0.0353507
20,29,1877,4092,199,223,36,66,2,29,0.0300549
13,10,3716,3072,215,131,17,49,24,31,0.0572844
26,15,4507,3179,182,164,60,33,4,18,0.0534025
26,24,2231,4942,1,209,92,84,27,31,0.0339974
5,30,4875,2442,77,214,3,19,18,13,0.0537221
18,4,3509,3605,115,11,49,21,31,18,0.637589
17,15,1304,3170,25,228,69,11,3,24,0.0185855
25,12,4549,3853,187,101,86,61,18,9,0.0627923
18,21,3859,4706,186,94,92,6,30,4,0.108231
30,32,3309,3155,13,144,83,13,5,30,0.0654317
13,16,1555,2125,186,113,16,90,10,15,0.0297012
14,23,2108,3206,69,209,96,75,12,26,0.0281606
18,3,4888,4156,18,117,80,27,4,11,0.0575123
27,8,4400,4506,161,102,1,37,13,5,0.0850933
9,31,3303,4701,39,255,81,35,28,7,0.0758813
18,10,2155,4459,178,123,5,54,29,9,0.0359602
14,27,3317,2333,155,82,30,97,31,21,0.0400092
18,25,4701,1543,81,70,74,57,22,7,0.0286277
15,5,4209,4238,223,235,90,7,13,27,0.0877744
20,25,1235,2906,66,240,11,76,2,24,0.0177533
21,1,2872,2160,14,62,78,98,6,19,0.0241829
31,6,2858,2403,20,147,48,98,21,32,0.0324716
19,11,1252,4730,0,33,77,75,10,7,0.0252998
14,18,1505,1004,23,161,84,88,26,3,0.0127123
11,1,4319,4033,104,169,93,47,14,21,0.0710153
31,4,3905,2337,227,49,16,10,18,22,0.0887159
2,3,3439,3450,68,109,30,41,8,10,0.0626853
6,5,3439,2588,47,229,62,73,16,25,0.049599
21,29,4002,3398,182,84,75,2,4,13,0.0649469
3,21,2944,4382,81,38,22,33,3,6,0.0449111
30,25,2818,2357,93,162,14,74,27,6,0.0334352
12,13,2035,1967,128,127,79,33,28,22,0.0343829
9,6,2344,2884,195,224,95,26,6,3,0.0417402
16,25,1088,4567,200,243,91,66,6,13,0.017244
12,8,4915,4460,226,247,3,49,27,18,0.102852
21,3,4695,3611,135,186,26,21,19,27,0.0769461
27,22,3542,2215,207,214,63,58,1,1,0.0742071
13,7,1771,3459,61,40,37,41,21,14,0.0281843
26,2,2339,3621,108,212,80,15,15,4,0.0356745
20,1,1583,4512,116,168,41,54,7,13,0.0229384
18,12,4362,1943,249,199,46,42,23,21,0.0419263
4,28,3331,3396,87,151,28,36,15,10,0.0559779
16,3,1421,3031,163,63,3,12,27,7,0.0328523
11,14,2327,2867,39,17,61,15,24,10,0.114753
24,14,1247,1623,124,151,91,44,5,13,0.0182428
21,2,4527,4261,19,217,51,9,31,6,0.0842563
25,5,3735,2291,74,248,60,49,25,7,0.0431198
17,27,2938,2547,198,222,15,98,21,9,0.0418787
23,10,4740,3364,192,126,54,43,32,10,0.0624677
27,7,4153,1898,221,132,5,55,3,5,0.0363948
10,13,2397,4131,250,158,29,77,27,7,0.0420058
13,21,2091,2584,56,226,98,78,32,14,0.0331706
27,19,3224,1786,151,166,90,87,18,16,0.0330271
9,1,4060,3980,180,93,83,34,15,20,0.0707889
15,20,4581,1830,15,38,85,59,26,15,0.0499134
15,14,1571,3524,168,126,8,98,12,13,0.0193564
14,0,4551,4471,172,99,7,61,31,7,0.100148
20,23,4165,3102,112,115,24,58,11,30,0.0499631
31,23,3347,2499,31,105,97,81,23,25,0.0366399
16,15,2388,2389,1,193,2,15,27,30,0.0429514
18,10,4935,2552,28,72,98,22,21,13,0.0459819
30,17,1965,3072,57,228,44,29,20,12,0.0297126
12,31,1152,2530,31,158,37,12,32,2,0.0173185
9,14,3962,4550,212,241,33,71,5,6,0.0762229
11,10,1613,2124,22,172,4,34,1,13,0.0301518
14,13,3339,4601,101,107,62,65,28,31,0.0649551
14,10,3216,1355,245,254,85,81,28,11,0.0353184
26,9,4949,4368,214,20,45,32,23,29,0.373341
18,30,3857,2246,118,68,15,11,18,3,0.0461786
19,20,2163,2790,54,87,25,60,20,10,0.0260163
3,3,3722,4695,214,190,95,70,31,12,0.109368
24,13,4465,3152,188,109,23,86,10,9,0.047353
22,21,1063,2944,194,154,9,39,16,26,0.0160671
13,3,3568,3765,92,60,16,89,19,11,0.0671953
4,27,3652,3203,186,207,23,74,30,4,0.0698325
14,0,1853,2425,182,238,23,52,24,13,0.0369287
32,15,1782,2524,243,118,70,14,14,8,0.03119
5,23,4156,3906,41,54,66,58,19,10,0.0671678
15,13,4108,2432,15,71,76,82,2,22,0.0331958
25,6,2472,4093,90,137,31,96,7,1,0.0314833
19,22,1662,1465,39,33,23,33,23,21,0.0343024
5,11,2800,2903,141,55,15,28,30,29,0.0908344
21,25,1860,3539,131,104,77,4,17,15,0.0303785
5,27,1888,4310,159,190,54,85,13,7,0.0332578
9,7,2569,3314,241,72,59,57,13,24,0.0443241
21,12,3155,4311,136,224,31,80,29,6,0.0580364
21,27,3359,3273,181,59,91,42,27,17,0.0586791
31,18,1205,2966,135,72,11,59,19,13,0.0176613
2,14,2290,4977,218,173,3,88,11,5,0.0424216
24,5,4626,3841,4,187,11,90,5,28,0.0549676
23,10,2154,2980,171,240,50,95,4,13,0.0318696
1,22,1207,3579,16,216,56,67,14,4,0.0162765
16,28,2187,2603,222,44,3,77,20,1,0.0353015
27,22,4906,4290,171,104,58,24,14,9,0.0820629
29,28,3198,1761,191,201,48,82,29,13,0.0329719
20,17,3103,4113,228,111,64,5,11,30,0.0759976
2,22,3488,2729,12,168,68,17,23,30,0.0599285
30,6,4131,2382,228,56,62,83,1,23,0.0665517
7,9,1711,3048,179,172,26,86,11,20,0.0254639
29,11,3634,4149,221,27,35,42,7,9,0.0805643
23,16,1603,1768,139,167,96,20,29,17,0.0245201
30,4,4323,4021,146,55,78,65,23,4,0.0743517
32,29,4656,4562,113,170,83,5,2,25,0.104392
11,2,2074,3586,154,235,23,66,30,23,0.0336688
22,6,2758,2991,80,200,16,72,1,2,0.0434722
7,24,1020,3847,57,38,37,81,10,26,0.0114126
8,3,2355,2151,84,122,43,9,5,11,0.0446404
7,19,2123,4016,13,196,45,4,14,19,0.0323182
29,4,2034,2636,222,111,67,15,1,7,0.0372929
30,9,2320,4599,125,218,45,87,27,14,0.0360272
17,6,3996,1343,231,96,32,80,20,3,0.0306223
16,9,1395,1257,112,137,12,43,4,3,0.0209803
22,10,4354,1010,246,125,14,57,3,25,0.116983
14,8,4917,1340,22,118,76,37,23,6,0.0241923
8,3,4368,2159,24,131,3,57,7,10,0.0359085
10,11,2635,2019,79,235,52,71,9,11,0.0365796
4,24,4476,4208,1,149,30,67,21,8,0.0773129
9,20,4528,2853,174,211,75,74,25,19,0.0646495
27,8,1577,4097,151,95,18,17,18,3,0.0226244
16,21,2645,4317,113,98,4,12,18,4,0.0417794
10,21,4430,3578,155,220,26,15,24,18,0.0824149
31,4,3990,4249,114,27,70,20,15,21,0.13244
15,19,4885,3352,81,67,21,77,16,7,0.0554638
19,16,1859,3030,206,63,25,63,16,10,0.0239841
22,8,3739,2993,71,96,4,10,4,27,0.0478132
17,3,2687,2597,41,76,75,51,32,10,0.0352582
30,6,2910,1557,79,241,14,25,5,30,0.0272069
7,3,1767,3337,133,185,23,29,22,6,0.0263476
18,2,1942,2563,83,167,20,18,25,30,0.030308
13,14,4356,1985,2,34,53,77,31,16,0.0802303
3,12,1645,2528,115,125,18,26,23,18,0.0253502
1,12,2233,2294,255,39,70,53,21,17,0.0519184
11,20,4661,2924,251,141,16,29,5,29,0.0602151
31,10,4310,1477,99,80,45,91,24,9,0.0253544
4,10,2123,2881,225,70,12,9,13,27,0.0374614
27,26,1791,1950,55,10,47,60,24,1,0.172111
2,6,1253,2873,254,210,90,65,28,29,0.0267566
25,20,4616,3207,246,32,33,61,29,4,0.125004
27,31,4376,4598,19,143,58,19,28,10,0.114399
8,13,2437,2868,201,140,76,28,7,23,0.0403738
21,5,3035,4573,22,131,62,25,4,5,0.0392007
9,4,3991,2163,241,14,1,4,5,31,0.428063
18,23,2137,1472,11,253,19,65,21,26,0.0230706
31,32,2026,3809,2,100,33,17,2,6,0.0264794
12,10,3586,2088,64,155,56,38,3,10,0.0363775
7,15,4898,2035,256,184,98,16,26,11,0.0517056
10,27,3262,1648,113,222,6,7,13,20,0.033188
25,1,2678,1709,155,150,34,58,23,16,0.0301778
25,14,3574,4087,95,169,46,7,7,23,0.069805
15,29,3570,4717,48,244,9,23,24,25,0.0790066
24,1,2721,3885,66,186,18,86,10,26,0.0391662
21,9,1684,4171,182,37,94,53,26,10,0.0252664
21,23,3433,2100,142,101,54,90,15,19,0.0320884
3,28,2962,4081,255,150,54,76,5,11,0.0700516
27,19,2222,1247,130,102,96,88,19,9,0.0188013
21,15,3130,2694,31,106,84,21,28,29,0.0519832
16,23,4018,4859,156,164,30,23,6,2,0.0610356
7,30,2572,1243,112,72,33,79,25,11,0.0210635
25,22,2772,4101,30,216,25,4,32,2,0.0774146
25,8,2933,4364,236,250,33,51,28,16,0.0548673
23,26,2395,3369,69,140,69,40,9,15,0.0346548
32,17,2528,1024,223,229,87,85,3,3,0.0235728
15,3,1841,4913,206,56,6,75,23,4,0.0514182
13,16,4145,4262,63,192,10,68,28,18,0.0770517
28,5,1552,2217,82,254,91,92,26,11,0.0214798
15,8,2014,4202,162,71,66,3,15,30,0.0495743
28,6,2522,3235,47,212,23,17,28,7,0.0420452
29,28,3287,4722,137,10,25,70,15,28,0.444458
24,18,1427,4903,210,248,61,53,29,24,0.0278239
29,12,1580,1827,34,144,26,95,1,7,0.0263113
9,6,4133,4623,238,76,71,23,9,12,0.0734177
18,20,2139,1245,148,174,14,70,8,31,0.0198462
4,28,2371,2472,37,103,33,59,5,26,0.0450848
17,11,2458,3744,101,46,33,77,18,20,0.0418188
19,2,2296,4866,24,37,70,11,7,11,0.0387733
28,4,2969,4150,70,249,80,83,9,30,0.0438288
21,6,3250,1863,50,127,36,44,19,32,0.0284662
3,25,2369,4751,154,146,33,93,23,27,0.0505125
29,18,2832,1011,10,139,25,72,21,2,0.0151187
25,17,1784,3217,205,229,64,65,19,31,0.0260603
17,6,1558,1557,115,208,13,77,20,11,0.0229574
20,13,4821,2912,222,208,9,75,2,30,0.0553003
5,21,3257,4269,213,130,7,72,22,4,0.05721
28,29,2781,1363,163,228,39,68,17,3,0.026005
31,24,2667,3970,162,52,83,79,2,15,0.0378034
10,24,3280,4987,243,55,88,94,13,31,0.057321
11,5,1153,3647,39,254,50,69,18,19,0.0164291
3,14,1792,3514,128,240,97,69,3,4,0.03067
11,15,4021,4976,226,171,48,72,11,4,0.0721151
26,6,1781,4146,84,139,84,68,3,12,0.0254728
14,4,2210,1195,66,255,29,36,21,27,0.0215694
4,2,2659,3073,1,93,92,53,15,10,0.0320633
20,6,3624,4176,190,167,57,60,32,29,0.0632823
31,18,4674,3306,135,181,46,89,3,26,0.0533893
11,11,2618,2441,212,147,54,7,10,13,0.0397622
10,4,3166,3035,91,169,2,24,23,22,0.047185
15,22,2915,1876,255,108,84,8,8,15,0.0345738
9,27,3030,4598,159,224,80,18,19,31,0.0696422
9,19,3060,4310,65,234,2,67,28,9,0.0581759
30,16,3347,3257,96,156,44,55,13,26,0.0497418
23,9,2201,4125,50,117,16,47,13,22,0.0304484
31,11,2354,4732,244,204,54,43,27,22,0.040584
25,1,2096,2808,38,36,29,80,19,29,0.0334782
29,12,2888,1592,167,16,42,95,8,24,0.0275543
3,5,2007,1907,75,24,21,58,28,26,0.0787368
16,27,3254,3168,132,66,30,24,22,3,0.0619732
28,27,2675,4056,29,87,99,48,31,5,0.0445672
18,15,3386,4271,57,227,87,28,20,22,0.0654752
19,27,1062,1956,11,78,35,33,8,27,0.0125971
14,14,1885,3862,199,10,82,23,11,12,0.0272048
24,2,2273,4807,233,237,87,13,5,16,0.0384063
4,9,4521,3111,33,184,27,95,13,18,0.0645128
24,22,4239,2516,244,177,76,71,21,8,0.0484266
22,14,2630,3354,44,129,79,6,7,32,0.0499212
23,30,2818,4598,242,132,22,82,16,13,0.0442168
22,28,4921,3778,34,171,6,25,15,4,0.0706699
6,7,4980,2234,25,201,64,2,7,13,0.0450164
5,16,2489,3475,148,187,31,17,11,17,0.0421256
3,7,2656,1719,141,211,9,32,16,26,0.0348664
1,16,4613,4391,158,215,62,80,7,23,0.253164
18,11,4494,4593,247,131,15,7,27,27,0.128218
14,20,3562,1592,186,84,23,73,23,25,0.028802
10,14,2967,1977,22,119,19,46,29,23,0.0302833
5,24,2963,3274,186,250,64,50,4,11,0.0601172
20,28,4045,2034,133,119,44,78,11,16,0.0329584
19,28,4577,1950,148,252,93,93,14,15,0.0484055
18,27,4528,2849,65,142,91,10,16,10,0.0573499
10,22,2020,4304,236,156,5,22,25,25,0.038595
7,21,1908,3696,82,82,39,86,8,2,0.024619
27,27,2745,1290,191,108,32,63,20,6,0.0227484
22,12,1551,2154,83,188,5,3,15,25,0.0258175
17,17,2136,2228,244,140,58,8,2,31,0.0426609
25,14,3005,4337,113,242,39,27,6,28,0.0547772
31,12,3575,3496,144,38,82,19,26,4,0.0673738
27,2,3835,4441,89,144,28,27,6,25,0.0554682
31,24,4840,4349,88,150,94,96,17,17,0.0807327
3,29,3981,2703,243,90,29,83,21,2,0.0633233
24,15,1991,4108,175,190,42,79,26,23,0.0312578
27,27,4077,2906,196,186,96,50,26,18,0.0535146
1,8,1895,2236,244,101,79,58,24,23,0.0487464
22,13,2971,2748,183,122,34,60,6,12,0.0387596
18,22,4172,2698,10,143,58,17,11,6,0.0404184
9,11,4064,4591,25,24,22,47,22,17,0.494026
22,29,3904,4410,199,29,6,37,4,29,0.268975
30,28,4785,4286,204,227,80,65,15,2,0.0776179
14,5,1131,3015,16,30,62,26,9,32,0.017127
26,29,4557,3064,236,221,27,80,11,31,0.0562577
15,30,1270,2387,208,13,57,16,28,18,0.0243657
18,4,4054,2015,242,55,88,42,4,3,0.0400551
13,21,3913,1162,191,254,96,60,14,18,0.0395221
24,12,1862,4998,98,111,80,38,4,9,0.0241481
5,30,1157,4520,59,136,79,56,23,18,0.0161523
5,14,4706,1291,128,76,25,34,6,20,0.0277335
10,1,2862,2472,159,30,4,65,18,29,0.084264
26,4,1105,4572,165,84,10,43,27,0,0.0213781
23,7,4029,2125,162,171,66,65,16,30,0.0419591
19,24,3227,3779,89,55,46,78,26,23,0.0684366
8,32,3434,3854,182,161,81,70,13,19,0.0618144
27,25,1648,2364,233,26,59,18,26,8,0.0400782
9,14,3392,3814,85,80,52,31,23,32,0.0720249
4,7,2109,1646,42,181,80,18,18,20,0.0285453
6,20,4554,3895,243,73,72,11,18,17,0.0764568
3,5,3928,2197,94,91,50,92,22,26,0.0464376
13,11,2343,2143,66,14,37,26,6,32,0.137204
26,22,2153,3814,234,162,46,18,31,15,0.0352373
