p5,p6,matrix_size_x,matrix_size_y,p2,p1,p8,p7,p3,p4,performance
31,31,1902,3738,236,48,35,77,9,7,0.026877
29,7,1841,1700,178,81,77,11,4,22,0.0316612
23,1,1543,4569,202,88,26,57,7,9,0.0211972
24,22,1908,1115,160,116,37,93,9,14,0.015577
27,26,3636,1949,202,143,94,8,18,20,0.0402456
31,19,2760,3027,126,56,68,77,18,1,0.040081
28,4,3339,2782,6,90,64,88,12,1,0.0364856
6,7,3475,4683,33,85,32,3,20,22,0.118905
14,16,1559,3178,96,135,59,18,28,11,0.022747
8,7,4405,4844,154,31,17,50,14,16,0.193918
4,2,2413,3633,147,94,12,16,3,6,0.033644
7,32,3535,4511,16,213,94,3,12,28,0.0997301
9,15,2323,2772,230,43,34,85,18,5,0.0401543
30,0,4386,3417,93,80,21,98,25,28,0.0672894
17,14,1633,1078,42,202,86,63,6,17,0.0184456
3,14,1006,3832,72,92,40,28,22,26,0.0134468
19,6,1507,3167,105,92,68,76,17,31,0.0193376
21,14,3322,1549,251,199,55,85,3,30,0.0327521
32,28,4550,1804,242,63,55,88,13,6,0.0367312
31,0,2383,3942,8,177,59,46,11,29,0.0319396
5,30,4289,1813,57,212,82,57,7,24,0.043056
6,5,4027,4995,230,227,19,94,16,18,0.0835307
26,8,1335,1143,49,26,81,44,7,14,0.0188413
6,30,2756,3843,77,53,59,5,9,2,0.0404973
2,2,1120,4220,12,87,78,91,12,3,0.0128843
1,25,3610,1019,254,154,28,62,9,7,0.0421884
27,20,4653,3322,43,196,21,43,30,27,0.0627501
13,10,4638,1378,65,17,95,87,1,29,0.0235789
16,9,4681,4179,234,186,34,7,18,11,0.0779287
20,30,2122,4868,92,232,97,58,31,30,0.0346908
28,9,2292,3224,172,55,99,67,31,15,0.0316817
18,18,1588,4590,70,225,67,38,13,13,0.0213818
16,10,3081,3919,21,149,64,76,25,32,0.0512234
22,24,3490,4180,125,81,15,47,21,6,0.0688937
25,28,2297,3749,41,168,45,20,23,13,0.0410611
8,32,3579,4949,66,69,40,89,21,16,0.0688511
28,7,4601,3541,46,127,74,12,15,29,0.0840881
2,26,3258,4939,24,105,41,62,21,21,0.062275
6,1,4427,4870,142,109,21,38,12,23,0.0836377
5,29,2554,3563,9,226,56,12,13,1,0.0374009
2,28,3960,2039,158,145,66,67,13,26,0.0714532
19,24,4362,4979,91,213,34,34,25,17,0.102773
21,7,3874,1957,0,126,25,7,5,2,0.0270824
31,0,3879,1103,155,182,30,42,8,20,0.0241486
24,32,3580,1797,107,152,51,40,10,17,0.0316141
9,17,1967,2389,256,117,5,55,14,19,0.0375337
20,14,1667,3863,215,83,50,75,9,26,0.0239152
9,4,2024,2567,37,82,76,76,21,16,0.0241294
8,3,2832,1005,175,25,89,2,1,3,0.0189231
32,17,4588,3049,114,95,78,45,6,4,0.0469184
27,7,3082,3391,153,227,45,56,28,13,0.0498265
14,7,3926,3129,129,8,51,12,28,27,0.960971
16,19,4402,3114,237,216,23,23,28,6,0.0699258
26,18,2039,3824,25,211,55,36,27,3,0.0305381
23,18,4345,1912,181,235,11,91,14,10,0.0395477
9,18,4491,3284,210,82,75,79,7,17,0.0605734
5,32,4209,1728,22,184,24,60,5,1,0.0356918
5,0,1608,3800,59,124,37,65,21,17,0.0209909
16,23,3007,1403,71,70,65,88,27,18,0.0214505
15,19,3316,3051,97,116,90,10,5,29,0.0630367
6,7,4773,3594,25,118,38,64,29,14,0.0648737
7,18,1448,3306,158,119,14,31,6,16,0.0199587
4,20,4765,3565,138,200,81,48,5,20,0.0914493
27,12,4123,4710,69,109,31,31,27,11,0.107765
23,21,3234,3887,196,47,15,91,12,17,0.0672011
12,14,1530,4398,78,53,6,36,5,12,0.0172438
20,4,4193,2401,141,151,91,30,25,24,0.0473454
7,12,4085,1372,9,59,57,95,10,23,0.0211895
5,0,2612,2875,221,159,44,33,6,3,0.0471129
25,29,2255,1283,113,127,82,55,29,18,0.0218609
26,4,4480,4994,89,203,65,85,15,23,0.0731785
1,10,1236,4400,200,51,94,82,21,21,0.0193827
30,23,4795,2973,118,78,26,95,16,29,0.0483271
6,29,1258,1977,9,84,5,85,3,25,0.0115343
16,9,4460,1169,62,203,84,42,13,10,0.0276697
16,26,2704,4183,88,245,29,16,13,4,0.0417119
29,31,1792,4180,176,87,2,62,4,31,0.0228927
23,2,1607,1611,43,16,90,94,3,14,0.0220691
5,2,3267,1521,143,8,24,33,10,17,0.117421
16,9,4534,2844,5,134,52,98,28,4,0.046823
31,8,4519,3039,223,128,35,41,2,20,0.05698
31,28,3207,1439,167,48,39,59,22,20,0.0263493
6,18,1248,1072,82,194,22,51,15,17,0.0147358
23,24,1018,2910,13,22,6,14,15,16,0.0574141
27,28,1483,3140,193,245,53,35,29,0,0.0256841
26,14,2524,4004,172,252,16,69,23,5,0.0433125
12,30,4284,3475,215,254,58,40,25,31,0.0781014
17,21,3691,3243,184,9,77,20,17,23,0.177603
7,21,1986,2578,252,92,97,34,13,28,0.0314503
11,23,3684,1910,121,117,11,76,20,7,0.0336127
11,18,2660,2815,131,207,93,49,5,4,0.046192
2,19,1684,4524,185,76,82,82,10,4,0.0311438
12,14,4815,4355,246,94,88,16,9,24,0.0826176
12,1,2328,4251,93,156,73,18,2,17,0.0351926
17,21,4691,3006,206,44,19,64,7,17,0.0518914
3,26,1075,3502,195,17,13,60,31,10,0.0793673
6,7,4146,1536,177,231,53,32,20,17,0.0404886
23,14,2188,3514,161,48,82,58,8,24,0.0279977
5,30,2949,3319,221,145,19,59,17,15,0.0503397
8,11,1870,3304,64,209,1,71,5,1,0.0249554
7,5,1538,2503,167,56,66,98,30,23,0.0205541
31,11,3314,2951,21,244,3,21,30,2,0.0541454
5,14,1835,1210,83,81,42,76,16,18,0.0158945
8,20,1340,3949,107,10,88,78,13,13,0.0168879
2,3,4827,1147,82,207,68,87,2,21,0.14422
31,28,4876,4283,235,81,45,9,26,26,0.126327
3,6,4889,2966,174,35,34,36,22,7,0.106292
17,1,4179,1255,125,70,20,88,17,17,0.0226629
19,14,2207,2777,28,247,16,25,10,0,0.0296825
22,28,3822,2131,57,92,66,40,23,0,0.0360551
6,31,3573,3103,57,234,34,59,25,4,0.0606625
16,18,1125,3504,174,112,93,41,17,1,0.0148616
28,17,4430,1170,192,252,79,92,13,32,0.0338132
2,23,2989,4493,106,36,57,37,28,20,0.0655205
26,17,4149,3563,164,180,27,52,4,14,0.0541452
18,9,3637,3813,66,25,80,82,25,14,0.0979799
12,23,1812,4814,167,99,4,99,4,14,0.0218004
15,10,1337,1546,176,63,56,85,28,21,0.0161644
18,31,4057,4210,100,164,73,44,3,19,0.0644141
29,15,3119,4439,67,79,52,50,3,30,0.0428143
9,8,3703,1963,133,99,2,1,20,18,0.0345881
3,28,1312,3045,23,184,95,7,31,18,0.0227268
26,9,3488,3324,143,75,21,23,20,14,0.084732
22,3,4271,1549,186,129,67,91,3,8,0.0317622
9,10,2827,1218,106,251,88,38,4,1,0.0259039
3,16,4823,1242,114,157,61,92,26,4,0.0399065
4,13,1665,3499,230,115,79,29,8,13,0.0304288
7,25,1886,1567,235,30,73,72,15,0,0.0281867
31,12,1140,4155,80,165,65,53,30,28,0.0142208
11,11,2936,2408,245,233,46,66,4,8,0.0494619
9,1,2288,4489,219,195,50,79,26,5,0.042626
23,3,3579,2484,192,253,66,38,22,3,0.0500106
19,1,2406,4481,218,215,51,7,10,1,0.0420577
2,9,1038,3537,75,134,12,42,22,4,0.0163175
14,32,1496,2991,155,68,98,55,16,23,0.0198713
22,17,3317,4242,231,92,30,26,17,9,0.0668066
6,8,1670,1874,62,144,27,16,21,22,0.023415
28,1,1058,1579,162,138,30,1,15,14,0.0156728
8,8,3048,1546,50,83,98,95,11,4,0.0230941
12,30,2220,4530,254,129,21,4,23,18,0.0532007
21,5,1744,1160,47,199,50,73,5,31,0.0175494
5,14,4957,1737,87,83,64,68,8,9,0.0355858
23,2,2731,3746,146,68,35,15,8,9,0.0378268
19,7,4286,3219,4,240,69,35,4,25,0.0513947
7,9,4606,1517,92,233,10,98,24,14,0.0381103
29,9,4305,2925,214,151,37,58,19,13,0.0519957
10,13,2148,4258,20,148,20,43,24,14,0.0290176
21,11,2694,1355,110,188,88,98,14,2,0.0237163
2,17,2124,4783,114,229,84,55,30,29,0.0505709
28,13,3928,3479,31,78,99,65,15,8,0.0507271
11,1,3882,2867,151,89,56,71,20,17,0.0472738
28,5,3231,2313,2,87,7,78,11,15,0.0296795
3,8,2006,2362,189,201,48,63,14,31,0.0422332
17,22,2247,3043,31,31,62,33,21,6,0.044224
9,20,3393,1941,180,107,83,60,18,13,0.0381891
28,5,2205,3777,157,93,1,34,7,7,0.0282718
21,25,3992,1966,167,9,91,74,21,16,0.0269365
31,14,4519,4722,136,253,98,23,16,27,0.10201
10,29,4512,1227,79,159,67,68,2,2,0.0277026
13,14,4017,4453,235,118,22,91,17,2,0.0657596
11,2,1075,2565,207,160,38,85,15,14,0.0144608
7,19,1896,1528,249,71,59,62,28,28,0.0295117
11,25,3905,1865,14,55,22,82,8,20,0.0261897
21,4,3700,4361,68,132,14,62,21,2,0.0498183
8,3,4719,2538,160,14,97,53,24,8,0.0461085
19,22,2186,3152,214,231,96,76,18,14,0.0340172
16,21,3547,3042,57,123,31,89,26,24,0.0471916
16,20,2943,2054,165,84,36,38,17,21,0.0366666
17,1,2355,3384,211,172,40,6,16,27,0.0424719
21,24,4887,4590,126,82,83,2,27,10,0.139039
30,21,2765,3279,178,177,30,15,18,26,0.0570439
10,31,3746,1307,44,214,90,86,5,27,0.0274559
15,18,4481,4617,89,174,89,30,30,28,0.102068
21,3,3106,1457,220,234,21,49,5,16,0.0285745
29,2,3953,3371,200,207,22,3,20,32,0.0791761
13,3,4819,1891,199,79,67,92,15,10,0.0377906
7,7,2444,3359,253,44,95,46,15,29,0.0389253
12,20,4280,2479,76,130,17,29,14,23,0.0463257
13,4,1462,1477,8,109,41,26,15,24,0.0207464
2,15,1411,4413,93,45,84,29,11,19,0.0206116
6,9,1734,2198,83,38,57,81,24,11,0.0295956
17,14,3033,2379,112,226,31,53,14,8,0.0384451
3,22,2370,3626,56,19,81,6,31,1,0.0565285
12,21,1459,4834,52,174,45,93,26,9,0.0200712
23,19,3823,3017,20,33,22,21,1,1,0.0403665
16,12,4262,4784,209,106,72,9,1,16,0.0929141
32,20,4103,1838,2,230,57,54,14,29,0.0312954
27,10,1524,1734,221,63,34,6,2,5,0.0275577
2,28,1007,3584,127,163,55,13,6,29,0.0180808
8,5,1330,1450,65,18,50,61,19,3,0.0371301
25,15,1790,3992,161,167,95,38,2,10,0.0257607
17,21,3197,4640,26,210,80,4,2,29,0.0730259
23,10,2676,4722,74,195,12,71,30,27,0.0428802
27,5,2914,4110,34,50,24,33,27,29,0.150778
2,21,3439,4840,19,36,5,75,4,21,0.0550406
17,12,4858,2324,68,11,9,53,22,23,0.536945
19,16,1611,2159,234,116,88,16,3,7,0.0368799
1,14,1916,2650,168,79,88,11,29,17,0.0345523
8,28,4764,3843,38,52,13,51,11,2,0.0676472
8,3,3032,2395,176,131,44,67,29,30,0.0431326
28,6,4471,1589,238,183,94,69,19,24,0.0366038
14,13,4872,2135,139,113,59,91,24,11,0.0410227
29,11,3454,1397,2,17,29,49,7,16,0.0386247
2,5,3912,4275,154,100,53,68,20,23,0.103038
7,16,2294,1561,46,12,64,20,20,14,0.0706537
26,0,4816,2683,31,193,85,13,15,11,0.039974
23,12,4546,4322,239,16,7,71,30,10,0.785949
14,9,2590,1595,252,58,31,23,22,23,0.0319983
18,1,2418,1151,186,41,54,18,21,22,0.0199565
28,2,4365,4232,223,160,88,53,19,21,0.0781853
12,12,4478,3825,148,80,54,93,17,15,0.062954
14,10,1577,2751,230,196,16,8,31,29,0.0260273
22,2,3388,2236,202,78,18,15,9,21,0.0352279
17,18,1939,1878,85,55,42,91,18,32,0.0340738
31,25,3182,3728,21,38,37,96,23,16,0.134191
17,19,1839,1691,205,140,44,8,14,24,0.0317611
26,12,3501,3487,248,47,38,79,4,31,0.0492833
27,31,4170,1671,86,84,65,61,5,7,0.028611
20,2,4688,2361,97,223,14,26,31,9,0.0423306
15,22,2669,1317,53,102,92,94,20,12,0.0213853
12,24,1423,1181,113,148,29,66,13,12,0.0183466
26,16,3959,3514,85,59,57,28,7,2,0.0477995
2,18,4665,3610,130,142,74,83,17,18,0.12417
25,17,3152,1226,143,33,80,28,19,25,0.0197301
30,18,2692,3958,74,49,25,42,11,22,0.0504587
22,10,2826,1664,9,104,73,5,7,13,0.0225053
30,12,2255,4680,74,194,92,7,9,5,0.0338172
14,19,3218,2668,56,17,85,75,15,21,0.0429872
30,22,3272,1615,211,244,41,89,31,1,0.0378751
22,27,1407,4176,106,9,86,92,16,11,0.0200396
30,14,1813,1320,152,211,4,29,19,32,0.0217435
28,19,3316,3686,39,67,29,5,25,25,0.136706
19,9,4547,1269,32,103,1,35,2,21,0.020444
13,15,2817,2749,6,74,97,24,28,11,0.0711887
12,11,1458,2371,192,210,74,97,2,20,0.0209233
9,27,2468,1871,208,119,44,97,21,24,0.0383633
26,31,3777,3620,194,193,65,18,19,19,0.0722244
7,23,2928,1863,179,240,35,52,16,14,0.0377786
23,14,2645,4455,178,31,6,14,15,15,0.136228
20,1,1827,2338,162,57,41,54,23,27,0.0390834
31,29,3910,3257,171,80,11,72,27,4,0.0676804
28,28,1374,1076,183,212,93,10,30,5,0.0167998
31,23,1864,1037,199,141,90,75,26,25,0.0163231
20,27,1513,4708,31,214,3,76,9,30,0.021664
15,2,4016,2229,103,246,14,3,7,16,0.0421447
27,7,1574,4176,137,183,66,55,5,9,0.0209054
24,7,2718,4909,162,21,23,54,8,9,0.0707984
5,14,1074,1154,30,99,16,39,18,2,0.0122479
11,19,2896,2185,88,130,50,84,31,21,0.0354751
13,27,4742,2229,140,67,23,81,22,26,0.0418189
11,26,4900,1835,68,91,21,85,20,22,0.0316406
5,10,4059,1447,19,66,24,19,5,22,0.0245345
16,5,1018,4866,130,105,78,12,4,15,0.0119714
10,7,1497,1991,20,187,55,9,26,29,0.0213754
1,11,1424,2114,231,254,74,31,5,11,0.0343169
14,6,2174,3483,243,132,26,6,5,25,0.0348868
29,29,1710,3924,127,19,12,78,1,19,0.0200248
13,27,3182,3368,119,245,45,63,25,5,0.0545083
30,1,1873,2335,58,252,27,16,13,9,0.0353176
13,27,4545,3291,129,127,21,9,30,26,0.0779125
30,4,4985,3966,12,134,27,94,23,2,0.071809
23,20,2918,3728,130,21,71,15,9,17,0.05567
25,27,4820,4453,191,42,6,28,6,23,0.166742
22,2,4964,4000,236,225,3,25,17,16,0.0768633
26,11,2887,3005,100,73,53,83,8,6,0.035864
3,2,4265,1819,79,171,18,46,15,23,0.0445755
26,28,4011,3264,190,52,81,10,18,15,0.0742583
23,20,3415,3563,103,135,29,48,21,26,0.0604749
8,29,1776,2601,172,51,68,39,18,15,0.0254462
22,25,3722,2795,30,154,94,30,7,5,0.0403738
30,12,3495,4629,255,79,94,12,7,24,0.0714126
6,11,4137,2790,179,58,90,82,32,1,0.0582675
19,17,1042,4743,99,68,32,2,13,2,0.0136527
5,18,2225,1157,131,92,62,54,23,2,0.0188017
16,27,4663,2252,127,244,53,81,7,7,0.0462325
13,15,2775,3980,169,63,21,53,6,0,0.0372657
29,23,2116,4243,143,128,15,23,7,24,0.0317746
23,23,4989,2142,164,18,93,84,16,16,0.0363262
21,5,4201,3850,185,243,54,18,28,9,0.0759543
4,12,1883,1126,95,170,5,56,31,25,0.0207454
5,26,1840,3351,241,84,86,56,30,22,0.0330371
21,3,4706,2120,185,173,87,83,25,7,0.0479221
7,17,3728,3513,141,226,72,45,8,3,0.0673366
30,20,2669,3663,112,160,84,6,1,17,0.050587
14,19,3485,4096,60,62,50,89,15,19,0.0496435
15,21,2129,1300,164,97,8,60,2,6,0.0193952
23,29,3129,4251,6,256,81,84,18,7,0.0473814
22,1,1992,4089,28,13,94,45,7,9,0.0257668
12,24,4914,2686,212,150,51,77,18,11,0.0548711
25,16,3522,4104,30,205,71,54,22,22,0.0656894
14,17,1172,2406,69,101,93,49,10,5,0.0120768
11,9,1791,3798,59,111,41,15,14,14,0.0253516
27,3,3595,4982,72,211,67,97,15,27,0.059171
7,30,3876,1764,5,96,96,68,22,2,0.0284258
16,16,4914,2265,88,136,98,51,14,11,0.0404452
28,11,1553,2722,239,21,48,40,5,19,0.0204773
14,11,2604,3440,202,209,75,38,8,10,0.0444354
6,15,4228,4120,45,95,98,58,7,31,0.0614215
24,26,1261,3528,183,181,53,25,3,11,0.0189937
13,24,3425,4363,250,75,38,34,26,21,0.0898241
29,6,2213,1195,10,197,96,47,14,10,0.0203506
2,19,4181,3603,98,139,28,70,3,12,0.089028
16,19,3632,3963,118,16,33,37,15,0,0.175867
26,15,1957,4275,88,55,6,90,26,1,0.0534606
17,3,1648,3556,178,118,49,4,26,19,0.0309615
21,17,2081,2019,186,84,12,2,13,18,0.0413399
4,19,1575,4979,73,118,59,78,6,13,0.0210286
26,31,4938,4726,93,73,15,76,6,14,0.0775979
32,19,1446,2737,154,239,82,50,9,19,0.0228629
14,24,2115,4084,65,255,6,37,5,18,0.0303048
21,5,4263,3108,240,210,18,75,25,20,0.0579041
10,25,2805,3677,115,71,41,5,26,18,0.090144
32,23,4396,4620,83,135,19,43,16,29,0.0855532
9,29,1728,2871,238,241,81,25,26,12,0.0288593
30,0,1013,2073,136,208,28,37,5,32,0.015073
25,32,3957,2064,198,146,97,48,28,26,0.0401836
3,4,4740,2021,146,152,36,67,24,16,0.0596455
31,10,3929,2364,1,227,97,42,3,30,0.0413071
27,26,4233,2593,71,66,41,41,9,29,0.048017
11,28,4941,4251,248,182,79,43,6,7,0.0872845
9,32,4280,1727,14,212,84,63,23,15,0.0342827
28,20,3359,4525,103,91,43,40,23,5,0.0721423
27,7,2756,3053,102,246,48,40,29,22,0.0437748
30,23,2860,2147,149,154,3,44,24,23,0.0369893
7,27,3743,1501,153,249,42,72,24,14,0.0396497
23,20,1784,1623,92,225,88,53,9,31,0.0279205
9,2,1861,1165,146,99,11,9,23,28,0.0170214
3,17,3824,4030,29,135,74,85,29,31,0.0711308
20,16,1572,1350,21,46,7,44,30,25,0.0224228
22,31,1278,4068,177,135,53,68,25,4,0.0184465
13,7,4542,1993,236,255,14,25,30,32,0.0465502
19,5,1012,1514,206,47,42,69,4,22,0.0122694
5,31,1911,1454,164,168,63,63,29,19,0.0242844
6,9,1778,3602,42,241,89,56,9,24,0.0274791
1,10,3428,4348,225,30,48,93,9,17,0.120554
18,26,2887,4765,216,27,17,69,17,24,0.154306
13,3,4854,2490,191,83,86,75,13,25,0.0466018
8,7,1262,1371,208,28,46,79,22,26,0.0219175
17,21,4070,2378,82,75,92,68,5,19,0.0364023
22,11,1715,3484,234,23,26,63,15,31,0.0434728
20,23,4487,2316,125,134,43,34,12,16,0.0425613
16,11,2416,2751,91,164,55,8,11,29,0.0408183
30,1,3278,1268,62,187,66,15,2,7,0.0241999
9,0,3581,2084,116,243,50,98,25,21,0.0456618
21,0,1571,2424,200,109,2,95,1,15,0.0244955
19,21,1538,1091,84,201,56,50,12,12,0.0162344
14,13,4338,4283,175,198,99,3,23,26,0.10476
30,9,1847,1036,158,200,30,82,15,3,0.0169547
2,4,4347,2115,184,216,70,19,1,4,0.0792937
19,10,4587,2685,128,87,65,49,31,0,0.0458704
18,2,4259,3322,168,147,53,10,31,12,0.0643674
14,10,3391,2467,94,170,96,67,15,2,0.0419068
32,22,3408,1972,155,99,4,88,19,16,0.0319976
28,10,2658,3703,80,244,95,16,1,5,0.0486594
13,12,4102,4941,64,93,66,46,3,17,0.0595399
26,6,2507,4324,159,170,7,35,9,19,0.0362694
12,2,2146,3455,253,205,34,95,23,13,0.0381738
7,14,3485,4262,222,156,31,94,18,24,0.0625578
4,11,4892,1891,4,255,57,81,1,32,0.0696119
30,11,3903,1953,26,82,13,78,20,28,0.0326316
25,27,2067,1558,211,85,95,87,24,17,0.0271722
26,30,1945,2430,251,47,54,72,20,11,0.0463228
29,8,1894,4406,86,20,5,6,10,10,0.124306
29,11,3774,4237,225,54,58,34,16,2,0.0625938
6,15,1006,3883,150,102,80,55,21,6,0.0143514
27,6,1091,3215,146,154,75,89,27,26,0.0147243
32,13,1535,4653,66,117,44,40,13,7,0.0192249
18,10,1306,1031,69,155,85,44,31,14,0.0155678
12,23,4290,1295,114,18,7,27,8,14,0.0460254
9,1,3003,2845,104,239,41,80,26,8,0.0493942
7,23,4595,1289,25,56,83,76,30,18,0.0240384
32,6,4696,1022,17,251,17,70,24,9,0.108828
21,23,2115,4409,254,29,27,64,25,3,0.0907122
17,18,4029,2451,248,23,82,91,11,17,0.0434562
9,26,2138,3922,29,181,53,32,15,22,0.030864
27,10,4333,2220,163,119,74,62,19,26,0.0424569
13,4,1727,3443,183,34,99,8,14,28,0.0242878
31,20,2157,2064,83,214,6,59,26,26,0.0397558
30,16,4949,1176,220,151,53,66,21,18,0.153543
22,14,3825,3317,72,118,25,44,11,22,0.0535281
14,8,3311,3680,157,113,29,82,11,25,0.0473228
11,14,1129,1057,159,108,73,28,22,24,0.0152395
2,22,3613,3858,173,104,38,64,25,18,0.0977867
4,29,1883,1665,235,227,14,97,4,17,0.0397874
3,11,2517,2005,168,87,43,60,31,9,0.0384635
8,29,1697,2447,19,159,78,68,10,0,0.0296663
16,22,3751,3777,108,126,34,88,19,26,0.0541507
9,0,4831,4530,74,137,40,74,20,28,0.0760583
6,29,1599,3734,29,248,81,84,18,30,0.0257917
7,15,1245,1468,61,53,73,48,26,5,0.0151781
4,1,4734,3286,127,138,16,29,7,1,0.0633167
27,32,2909,1933,3,54,2,38,10,24,0.0433172
8,18,1474,1844,183,127,76,42,30,11,0.0207113
5,10,2595,1058,59,253,87,87,15,3,0.023651
3,4,1240,2581,146,146,35,9,11,13,0.0187849
10,8,3841,4531,64,23,4,71,19,10,0.323307
31,20,4395,4116,81,61,43,38,16,14,0.0866371
6,1,4800,4015,61,116,73,98,10,27,0.0712831
26,16,4979,2477,84,221,9,77,5,16,0.0432352
6,28,2266,2628,202,66,99,7,15,26,0.0374041
10,4,2387,4732,251,189,42,29,21,31,0.0449593
25,15,1235,2866,74,63,81,52,18,18,0.0153217
7,10,2130,4726,28,171,83,74,19,15,0.0326474
15,26,3719,2104,53,17,39,49,19,3,0.0809276
9,2,1964,4616,161,147,66,76,21,14,0.0305458
4,28,2695,1059,222,63,5,29,13,22,0.0208932
18,24,2876,4415,57,101,60,80,21,21,0.0414117
29,20,2587,4356,116,114,49,2,25,23,0.072874
20,22,2273,2042,161,228,55,9,26,11,0.0393178
26,23,3089,2250,134,200,18,43,20,32,0.0386175
30,12,2125,2180,172,132,50,68,26,9,0.0404303
13,21,3476,1065,140,95,12,53,12,19,0.0189912
18,8,1206,1062,236,79,87,82,29,2,0.0157644
10,2,2967,1145,96,204,77,95,3,15,0.0255205
27,10,4587,1422,219,37,54,76,13,30,0.0289285
18,9,1357,3961,93,171,68,24,27,11,0.0212638
16,31,4601,4120,228,133,85,50,15,7,0.0753881
10,2,2636,1087,76,58,19,31,24,29,0.0204788
7,9,4850,3597,213,188,3,34,25,24,0.080313
19,26,2838,2995,68,183,64,96,23,23,0.0449274
20,17,4258,4061,112,198,30,93,6,10,0.0598874
13,24,4890,3064,85,54,11,35,6,31,0.0907665
22,8,3222,2085,23,190,74,75,5,26,0.0325089
11,24,3664,1905,107,16,85,93,12,11,0.0300579
18,12,4832,2319,187,138,18,61,28,17,0.0460029
28,3,1140,4633,234,27,71,67,15,20,0.0158302
13,15,1639,1827,126,256,4,97,24,16,0.0247594
2,2,2399,2733,130,225,68,2,3,31,0.0517351
27,10,4353,3737,73,122,10,59,7,5,0.0519751
2,14,4342,3095,201,29,22,92,25,18,0.153526
29,8,2369,2324,14,67,47,47,27,7,0.0540338
23,26,1390,2179,8,122,80,10,19,2,0.0182013
3,2,3845,4007,80,211,88,73,12,24,0.0891049
20,14,4134,3083,67,47,95,63,2,29,0.043035
21,26,4507,4572,46,230,14,60,23,6,0.0904268
10,2,3555,1248,68,162,1,53,27,16,0.0235655
25,9,1883,2512,147,161,80,68,26,30,0.0285476
26,6,1489,4494,1,58,84,92,17,19,0.0246141
7,15,4562,3183,26,79,48,6,3,29,0.0588844
10,6,3144,1778,186,71,28,87,9,32,0.0281863
16,12,3677,3690,143,237,53,3,5,23,0.0601721
14,28,2535,2382,211,176,3,51,1,22,0.0406072
11,21,4884,3364,63,164,54,72,2,1,0.0577258
12,16,1133,4503,194,199,20,29,25,29,0.0198683
26,23,2783,2656,175,95,40,92,5,9,0.0345706
27,7,3401,4238,92,65,45,89,22,17,0.0747965
12,21,3767,2720,16,69,49,15,22,12,0.0760734
28,2,3058,2947,67,13,99,94,17,16,0.0420954
3,7,1869,2803,101,193,20,14,4,7,0.027757
7,22,3175,4416,207,145,90,51,4,19,0.0592253
29,1,2505,4049,217,221,75,20,26,0,0.0452812
5,25,2015,2578,77,126,19,10,10,2,0.0283507
6,5,1487,3139,225,21,55,96,29,7,0.0252802
11,3,3993,3166,18,137,16,33,24,12,0.0486427
30,24,4738,2541,82,103,72,88,28,9,0.0410852
23,0,1721,1540,93,82,30,29,17,14,0.0260289
13,26,3381,4108,113,169,98,85,4,15,0.0503061
17,6,3736,1226,56,172,42,47,13,23,0.0230757
2,3,1534,4866,140,50,31,62,3,7,0.0251848
30,18,2692,3069,191,217,12,85,18,5,0.0406286
27,22,1069,4734,198,97,19,34,5,31,0.014345
9,22,4147,4888,53,84,7,82,25,12,0.0935945
31,10,2706,4522,182,250,26,42,4,5,0.040998
18,12,1152,1855,204,170,86,10,31,24,0.0176531
4,28,4235,2332,180,147,40,12,15,14,0.0496282
14,31,2601,3485,30,63,31,85,10,24,0.0301592
26,0,1418,3951,238,150,3,20,30,13,0.0236077
15,32,3307,3818,256,146,98,81,15,20,0.0555012
29,1,1530,3081,78,204,33,42,8,16,0.0199607
9,1,4682,1387,3,199,43,23,9,27,0.0273903
29,3,4167,1051,147,89,57,46,11,12,0.0203257
25,3,3486,2337,165,195,46,16,28,3,0.0409874
19,9,1673,2561,132,57,61,79,11,24,0.021777
12,27,3920,3484,232,35,38,21,5,1,0.0585694
27,15,2318,2305,98,16,7,24,3,19,0.155628
27,8,2585,2486,122,74,52,45,20,32,0.0381314
7,19,3910,2932,135,110,52,2,30,31,0.0721737
11,6,1965,1337,90,181,4,27,26,0,0.0199331
16,7,2027,4018,235,253,30,42,23,29,0.0365851
4,1,4467,3683,79,183,15,60,9,11,0.0762891
6,16,2571,4433,81,158,50,91,7,30,0.0401639
8,26,4960,2945,167,25,50,97,2,25,0.0446037
11,26,2933,2958,21,115,56,36,13,15,0.0437453
3,5,1153,3586,18,38,27,16,9,17,0.0170505
11,30,1782,4743,220,148,90,25,28,16,0.0282415
9,29,2308,4858,252,116,95,94,12,15,0.0386439
3,8,4089,2794,250,28,51,15,20,6,0.0818857
31,30,1088,2977,154,58,13,48,25,30,0.0186472
3,25,3204,2811,18,27,84,64,5,2,0.038645
10,15,2286,1337,126,215,84,5,24,25,0.0282288
28,9,1373,4515,91,76,36,31,11,29,0.0171849
15,13,3685,1511,186,111,8,74,11,30,0.0265442
9,24,3189,1411,74,157,74,45,19,2,0.0286324
6,3,1594,3431,97,164,85,63,31,15,0.0243619
3,13,1868,4395,237,15,28,46,29,6,0.165078
18,22,1739,2169,83,95,97,67,8,7,0.0331232
20,16,1207,2995,245,189,12,20,15,25,0.0197585
14,9,2783,1515,88,14,42,50,6,13,0.026175
16,30,2337,3246,62,137,42,27,29,19,0.0385712
27,28,4503,1646,205,75,35,57,16,21,0.0333262
29,28,3231,4806,73,86,47,20,16,1,0.0630843
